Student ID,Date,Class Time,Attendance Status,Stress Level (GSR),Sleep Hours,Anxiety Level,Mood Score,Risk Level,absent,absent_7sum,chronic_absence,absent_lag1,absent_lag2,sleep_hours,mean_sleep,sleep_diff,sleep_3mean,stress,stress_7mean,mood,anxiety,weekday,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6
95,2024-12-22,11:00-12:00,Late,3.31,8.2,7,7,Low,0,3.0,1,0,1,8.2,7.010000000000001,1.1899999999999986,8.233333333333334,3.31,2.434285714285714,7,7,6,0,0,0,0,0,1
95,2024-12-23,11:00-16:00,Late,2.12,7.6,7,4,Low,0,3.0,1,0,0,7.6,7.010000000000001,0.589999999999999,8.033333333333333,2.12,2.6042857142857145,4,7,0,0,0,0,0,0,0
95,2024-12-24,8:00-15:00,Absent,3.36,5.5,9,1,High,1,4.0,1,0,0,5.5,7.010000000000001,-1.5100000000000007,7.099999999999999,3.36,2.4457142857142857,1,9,1,1,0,0,0,0,0
95,2024-12-25,11:00-13:00,Present,0.64,6.9,5,6,Low,0,3.0,1,1,0,6.9,7.010000000000001,-0.11000000000000032,6.666666666666667,0.64,2.37,6,5,2,0,1,0,0,0,0
95,2024-12-26,10:00-13:00,Absent,4.28,7.3,6,5,High,1,3.0,1,0,1,7.3,7.010000000000001,0.28999999999999915,6.566666666666666,4.28,2.827142857142857,5,6,3,0,0,1,0,0,0
95,2024-12-27,10:00-14:00,Late,3.15,7.4,5,9,Low,0,2.0,0,1,0,7.4,7.010000000000001,0.3899999999999997,7.2,3.15,2.7199999999999998,9,5,4,0,0,0,1,0,0
95,2024-12-28,10:00-15:00,Absent,1.41,5.8,4,8,High,1,3.0,1,0,1,5.8,7.010000000000001,-1.2100000000000009,6.833333333333333,1.41,2.61,8,4,5,0,0,0,0,1,0
95,2024-12-29,8:00-16:00,Absent,1.73,7.1,5,6,High,1,4.0,1,1,0,7.1,7.010000000000001,0.08999999999999897,6.766666666666666,1.73,2.3842857142857143,6,5,6,0,0,0,0,0,1
95,2024-12-30,9:00-13:00,Present,4.59,6.0,8,4,High,0,4.0,1,1,1,6.0,7.010000000000001,-1.0100000000000007,6.3,4.59,2.737142857142857,4,8,0,0,0,0,0,0,0
96,2024-12-01,8:00-14:00,Late,1.44,5.4,10,1,Medium,0,0.0,0,0,0,5.4,6.963333333333334,-1.5633333333333335,5.4,1.44,1.44,1,10,6,0,0,0,0,0,1
96,2024-12-02,9:00-13:00,Present,2.55,7.6,5,9,Low,0,0.0,0,0,0,7.6,6.963333333333334,0.6366666666666658,6.5,2.55,1.9949999999999999,9,5,0,0,0,0,0,0,0
96,2024-12-03,9:00-16:00,Present,1.72,6.4,7,1,Medium,0,0.0,0,0,0,6.4,6.963333333333334,-0.5633333333333335,6.466666666666666,1.72,1.9033333333333333,1,7,1,1,0,0,0,0,0
96,2024-12-04,8:00-12:00,Absent,2.52,6.2,7,9,High,1,1.0,0,0,0,6.2,6.963333333333334,-0.7633333333333336,6.733333333333333,2.52,2.0575,9,7,2,0,1,0,0,0,0
96,2024-12-05,8:00-14:00,Late,4.52,7.0,6,4,High,0,1.0,0,1,0,7.0,6.963333333333334,0.03666666666666618,6.533333333333334,4.52,2.55,4,6,3,0,0,1,0,0,0
96,2024-12-06,11:00-15:00,Present,3.14,8.2,10,8,Medium,0,1.0,0,0,1,8.2,6.963333333333334,1.2366666666666655,7.133333333333333,3.14,2.648333333333333,8,10,4,0,0,0,1,0,0
96,2024-12-07,10:00-12:00,Late,3.35,5.6,6,3,Medium,0,1.0,0,0,0,5.6,6.963333333333334,-1.3633333333333342,6.933333333333334,3.35,2.748571428571428,3,6,5,0,0,0,0,1,0
96,2024-12-08,8:00-13:00,Late,3.49,8.6,7,5,Low,0,1.0,0,0,0,8.6,6.963333333333334,1.6366666666666658,7.466666666666666,3.49,3.0414285714285714,5,7,6,0,0,0,0,0,1
96,2024-12-09,11:00-16:00,Present,0.53,7.5,3,6,Low,0,1.0,0,0,0,7.5,6.963333333333334,0.5366666666666662,7.233333333333334,0.53,2.7528571428571427,6,3,0,0,0,0,0,0,0
96,2024-12-10,10:00-12:00,Present,4.4,9.0,4,10,High,0,1.0,0,0,0,9.0,6.963333333333334,2.036666666666666,8.366666666666667,4.4,3.1357142857142857,10,4,1,1,0,0,0,0,0
96,2024-12-11,9:00-15:00,Present,3.87,8.3,6,5,High,0,0.0,0,0,0,8.3,6.963333333333334,1.336666666666667,8.266666666666667,3.87,3.3285714285714287,5,6,2,0,1,0,0,0,0
96,2024-12-12,10:00-14:00,Absent,3.4,6.9,2,9,High,1,1.0,0,0,0,6.9,6.963333333333334,-0.06333333333333346,8.066666666666668,3.4,3.1685714285714286,9,2,3,0,0,1,0,0,0
96,2024-12-13,8:00-16:00,Absent,0.75,7.8,4,1,High,1,2.0,0,1,0,7.8,6.963333333333334,0.836666666666666,7.666666666666668,0.75,2.827142857142857,1,4,4,0,0,0,1,0,0
96,2024-12-14,11:00-14:00,Late,4.06,8.4,10,6,High,0,2.0,0,1,1,8.4,6.963333333333334,1.4366666666666665,7.7,4.06,2.9285714285714284,6,10,5,0,0,0,0,1,0
96,2024-12-15,10:00-14:00,Present,2.91,5.9,9,2,Medium,0,2.0,0,0,1,5.9,6.963333333333334,-1.0633333333333335,7.366666666666667,2.91,2.845714285714286,2,9,6,0,0,0,0,0,1
96,2024-12-16,11:00-12:00,Absent,2.72,8.8,5,5,High,1,3.0,1,0,0,8.8,6.963333333333334,1.836666666666667,7.7,2.72,3.158571428571429,5,5,0,0,0,0,0,0,0
96,2024-12-17,11:00-12:00,Present,3.25,6.9,7,2,Medium,0,3.0,1,1,0,6.9,6.963333333333334,-0.06333333333333346,7.2,3.25,2.994285714285714,2,7,1,1,0,0,0,0,0
96,2024-12-18,8:00-16:00,Absent,3.88,7.0,9,3,High,1,4.0,1,0,1,7.0,6.963333333333334,0.03666666666666618,7.566666666666667,3.88,2.9957142857142856,3,9,2,0,1,0,0,0,0
96,2024-12-19,9:00-14:00,Absent,1.59,7.0,8,7,High,1,4.0,1,1,0,7.0,6.963333333333334,0.03666666666666618,6.966666666666666,1.59,2.737142857142857,7,8,3,0,0,1,0,0,0
96,2024-12-20,8:00-16:00,Absent,1.37,5.7,7,9,High,1,4.0,1,1,1,5.7,6.963333333333334,-1.2633333333333336,6.566666666666666,1.37,2.825714285714286,9,7,4,0,0,0,1,0,0
96,2024-12-21,10:00-16:00,Absent,2.86,7.1,10,10,High,1,5.0,1,1,1,7.1,6.963333333333334,0.13666666666666583,6.6000000000000005,2.86,2.654285714285714,10,10,5,0,0,0,0,1,0
96,2024-12-22,8:00-16:00,Absent,1.39,7.1,7,5,High,1,6.0,1,1,1,7.1,6.963333333333334,0.13666666666666583,6.633333333333333,1.39,2.437142857142857,5,7,6,0,0,0,0,0,1
96,2024-12-23,9:00-13:00,Absent,0.7,7.6,10,4,High,1,6.0,1,1,1,7.6,6.963333333333334,0.6366666666666658,7.266666666666667,0.7,2.1485714285714286,4,10,0,0,0,0,0,0,0
96,2024-12-24,9:00-12:00,Late,3.1,5.2,10,3,Medium,0,6.0,1,1,1,5.2,6.963333333333334,-1.7633333333333336,6.633333333333333,3.1,2.127142857142857,3,10,1,1,0,0,0,0,0
96,2024-12-25,10:00-12:00,Present,2.12,8.0,5,10,Low,0,5.0,1,0,1,8.0,6.963333333333334,1.0366666666666662,6.933333333333334,2.12,1.875714285714286,10,5,2,0,1,0,0,0,0
96,2024-12-26,10:00-12:00,Absent,4.97,5.4,2,4,High,1,5.0,1,0,0,5.4,6.963333333333334,-1.5633333333333335,6.2,4.97,2.358571428571428,4,2,3,0,0,1,0,0,0
96,2024-12-27,11:00-12:00,Present,4.5,5.4,3,10,High,0,4.0,1,1,0,5.4,6.963333333333334,-1.5633333333333335,6.266666666666667,4.5,2.8057142857142856,10,3,4,0,0,0,1,0,0
96,2024-12-28,10:00-14:00,Present,4.5,6.5,9,6,High,0,3.0,1,0,1,6.5,6.963333333333334,-0.4633333333333338,5.766666666666667,4.5,3.04,6,9,5,0,0,0,0,1,0
96,2024-12-29,9:00-12:00,Absent,3.27,6.6,8,9,High,1,3.0,1,0,0,6.6,6.963333333333334,-0.3633333333333342,6.166666666666667,3.27,3.3085714285714287,9,8,6,0,0,0,0,0,1
96,2024-12-30,9:00-16:00,Present,2.39,5.8,10,6,Medium,0,2.0,0,1,0,5.8,6.963333333333334,-1.163333333333334,6.3,2.39,3.5500000000000003,6,10,0,0,0,0,0,0,0
97,2024-12-01,10:00-12:00,Absent,1.3,6.7,3,5,High,1,1.0,0,0,0,6.7,7.253333333333333,-0.5533333333333328,6.7,1.3,1.3,5,3,6,0,0,0,0,0,1
97,2024-12-02,10:00-13:00,Present,0.73,8.9,6,6,Low,0,1.0,0,1,0,8.9,7.253333333333333,1.6466666666666674,7.800000000000001,0.73,1.0150000000000001,6,6,0,0,0,0,0,0,0
97,2024-12-03,8:00-13:00,Present,1.31,7.5,6,5,Low,0,1.0,0,0,1,7.5,7.253333333333333,0.24666666666666703,7.7,1.31,1.1133333333333333,5,6,1,1,0,0,0,0,0
97,2024-12-04,9:00-15:00,Late,4.61,6.6,9,3,High,0,1.0,0,0,0,6.6,7.253333333333333,-0.6533333333333333,7.666666666666667,4.61,1.9875,3,9,2,0,1,0,0,0,0
97,2024-12-05,10:00-12:00,Present,1.28,8.3,4,5,Low,0,1.0,0,0,0,8.3,7.253333333333333,1.0466666666666677,7.466666666666666,1.28,1.846,5,4,3,0,0,1,0,0,0
97,2024-12-06,8:00-16:00,Absent,1.7,8.2,9,7,High,1,2.0,0,0,0,8.2,7.253333333333333,0.9466666666666663,7.699999999999999,1.7,1.8216666666666665,7,9,4,0,0,0,1,0,0
97,2024-12-07,11:00-16:00,Late,1.94,6.1,6,4,Low,0,2.0,0,1,0,6.1,7.253333333333333,-1.1533333333333333,7.533333333333334,1.94,1.8385714285714287,4,6,5,0,0,0,0,1,0
97,2024-12-08,8:00-12:00,Late,1.25,8.8,6,4,Low,0,1.0,0,0,1,8.8,7.253333333333333,1.5466666666666677,7.699999999999999,1.25,1.8314285714285714,4,6,6,0,0,0,0,0,1
97,2024-12-09,10:00-15:00,Present,4.34,5.0,2,10,High,0,1.0,0,0,0,5.0,7.253333333333333,-2.253333333333333,6.633333333333333,4.34,2.347142857142857,10,2,0,0,0,0,0,0,0
97,2024-12-10,8:00-13:00,Absent,0.88,5.4,3,3,High,1,2.0,0,0,0,5.4,7.253333333333333,-1.8533333333333326,6.3999999999999995,0.88,2.2857142857142856,3,3,1,1,0,0,0,0,0
97,2024-12-11,11:00-16:00,Late,0.62,7.9,3,3,Medium,0,2.0,0,1,0,7.9,7.253333333333333,0.6466666666666674,6.099999999999999,0.62,1.715714285714286,3,3,2,0,1,0,0,0,0
97,2024-12-12,10:00-14:00,Absent,4.72,7.8,6,5,High,1,3.0,1,0,1,7.8,7.253333333333333,0.5466666666666669,7.033333333333332,4.72,2.207142857142857,5,6,3,0,0,1,0,0,0
97,2024-12-13,10:00-14:00,Present,1.14,8.2,4,10,Low,0,2.0,0,1,0,8.2,7.253333333333333,0.9466666666666663,7.966666666666666,1.14,2.1271428571428572,10,4,4,0,0,0,1,0,0
97,2024-12-14,8:00-16:00,Present,2.84,7.0,2,6,Low,0,2.0,0,0,1,7.0,7.253333333333333,-0.25333333333333297,7.666666666666665,2.84,2.255714285714286,6,2,5,0,0,0,0,1,0
97,2024-12-15,8:00-15:00,Late,4.41,5.4,8,9,High,0,2.0,0,0,0,5.4,7.253333333333333,-1.8533333333333326,6.8666666666666645,4.41,2.707142857142857,9,8,6,0,0,0,0,0,1
97,2024-12-16,8:00-16:00,Present,3.97,8.4,7,9,High,0,2.0,0,0,0,8.4,7.253333333333333,1.1466666666666674,6.933333333333333,3.97,2.654285714285714,9,7,0,0,0,0,0,0,0
97,2024-12-17,8:00-15:00,Absent,3.5,8.7,7,10,High,1,2.0,0,0,0,8.7,7.253333333333333,1.4466666666666663,7.499999999999999,3.5,3.0285714285714285,10,7,1,1,0,0,0,0,0
97,2024-12-18,8:00-16:00,Late,2.84,8.5,10,7,Medium,0,2.0,0,1,0,8.5,7.253333333333333,1.246666666666667,8.533333333333331,2.84,3.3457142857142856,7,10,2,0,1,0,0,0,0
97,2024-12-19,9:00-16:00,Late,0.9,6.3,3,5,Low,0,1.0,0,0,1,6.3,7.253333333333333,-0.9533333333333331,7.833333333333332,0.9,2.8000000000000003,5,3,3,0,0,1,0,0,0
97,2024-12-20,11:00-13:00,Absent,3.59,8.6,3,9,High,1,2.0,0,0,0,8.6,7.253333333333333,1.3466666666666667,7.799999999999998,3.59,3.1499999999999995,9,3,4,0,0,0,1,0,0
97,2024-12-21,8:00-16:00,Present,1.03,7.9,9,3,Medium,0,2.0,0,1,0,7.9,7.253333333333333,0.6466666666666674,7.599999999999999,1.03,2.891428571428571,3,9,5,0,0,0,0,1,0
97,2024-12-22,9:00-14:00,Late,3.16,5.2,9,4,Medium,0,2.0,0,0,1,5.2,7.253333333333333,-2.053333333333333,7.233333333333332,3.16,2.7128571428571426,4,9,6,0,0,0,0,0,1
97,2024-12-23,11:00-15:00,Late,4.46,5.8,1,1,High,0,2.0,0,0,0,5.8,7.253333333333333,-1.4533333333333331,6.3,4.46,2.782857142857143,1,1,0,0,0,0,0,0,0
97,2024-12-24,8:00-16:00,Late,3.31,8.7,8,2,Medium,0,1.0,0,0,0,8.7,7.253333333333333,1.4466666666666663,6.5666666666666655,3.31,2.755714285714286,2,8,1,1,0,0,0,0,0
97,2024-12-25,8:00-16:00,Present,2.46,6.9,7,7,Low,0,1.0,0,0,0,6.9,7.253333333333333,-0.3533333333333326,7.133333333333333,2.46,2.7014285714285715,7,7,2,0,1,0,0,0,0
97,2024-12-26,8:00-16:00,Present,1.18,6.4,9,1,Medium,0,1.0,0,0,0,6.4,7.253333333333333,-0.8533333333333326,7.333333333333332,1.18,2.741428571428571,1,9,3,0,0,1,0,0,0
97,2024-12-27,8:00-14:00,Absent,4.39,5.4,2,10,High,1,1.0,0,0,0,5.4,7.253333333333333,-1.8533333333333326,6.233333333333332,4.39,2.855714285714286,10,2,4,0,0,0,1,0,0
97,2024-12-28,10:00-12:00,Present,3.57,5.4,5,2,High,0,1.0,0,1,0,5.4,7.253333333333333,-1.8533333333333326,5.733333333333332,3.57,3.2185714285714284,2,5,5,0,0,0,0,1,0
97,2024-12-29,10:00-12:00,Absent,3.09,8.7,2,2,High,1,2.0,0,0,1,8.7,7.253333333333333,1.4466666666666663,6.499999999999999,3.09,3.208571428571428,2,2,6,0,0,0,0,0,1
97,2024-12-30,9:00-14:00,Present,4.7,8.9,7,8,High,0,2.0,0,1,0,8.9,7.253333333333333,1.6466666666666674,7.666666666666665,4.7,3.2428571428571433,8,7,0,0,0,0,0,0,0
98,2024-12-01,8:00-12:00,Present,1.12,7.1,1,7,Low,0,0.0,0,0,0,7.1,7.386666666666667,-0.28666666666666707,7.1,1.12,1.12,7,1,6,0,0,0,0,0,1
98,2024-12-02,9:00-12:00,Absent,3.92,8.9,8,4,High,1,1.0,0,0,0,8.9,7.386666666666667,1.5133333333333336,8.0,3.92,2.52,4,8,0,0,0,0,0,0,0
98,2024-12-03,10:00-12:00,Absent,0.87,7.9,3,3,High,1,2.0,0,1,0,7.9,7.386666666666667,0.5133333333333336,7.966666666666666,0.87,1.97,3,3,1,1,0,0,0,0,0
98,2024-12-04,10:00-14:00,Late,2.37,7.9,7,1,Medium,0,2.0,0,1,1,7.9,7.386666666666667,0.5133333333333336,8.233333333333333,2.37,2.0700000000000003,1,7,2,0,1,0,0,0,0
98,2024-12-05,10:00-16:00,Present,3.24,7.3,2,4,Low,0,2.0,0,0,1,7.3,7.386666666666667,-0.08666666666666689,7.7,3.24,2.304,4,2,3,0,0,1,0,0,0
98,2024-12-06,9:00-15:00,Present,4.5,5.9,10,5,High,0,2.0,0,0,0,5.9,7.386666666666667,-1.4866666666666664,7.033333333333334,4.5,2.67,5,10,4,0,0,0,1,0,0
98,2024-12-07,9:00-13:00,Late,2.13,7.7,10,10,Medium,0,2.0,0,0,0,7.7,7.386666666666667,0.31333333333333346,6.966666666666666,2.13,2.5928571428571425,10,10,5,0,0,0,0,1,0
98,2024-12-08,9:00-16:00,Late,4.38,5.6,1,8,High,0,2.0,0,0,0,5.6,7.386666666666667,-1.786666666666667,6.3999999999999995,4.38,3.0585714285714287,8,1,6,0,0,0,0,0,1
98,2024-12-09,10:00-16:00,Absent,4.59,8.9,1,2,High,1,2.0,0,0,0,8.9,7.386666666666667,1.5133333333333336,7.400000000000001,4.59,3.1542857142857144,2,1,0,0,0,0,0,0,0
98,2024-12-10,10:00-12:00,Late,1.63,6.7,4,2,Medium,0,1.0,0,1,0,6.7,7.386666666666667,-0.6866666666666665,7.066666666666666,1.63,3.262857142857143,2,4,1,1,0,0,0,0,0
98,2024-12-11,11:00-15:00,Present,2.13,8.8,4,7,Low,0,1.0,0,0,1,8.8,7.386666666666667,1.413333333333334,8.133333333333333,2.13,3.228571428571428,7,4,2,0,1,0,0,0,0
98,2024-12-12,9:00-12:00,Late,0.69,5.5,10,1,Medium,0,1.0,0,0,0,5.5,7.386666666666667,-1.8866666666666667,7.0,0.69,2.8642857142857143,1,10,3,0,0,1,0,0,0
98,2024-12-13,10:00-13:00,Absent,3.63,8.1,2,10,High,1,2.0,0,0,0,8.1,7.386666666666667,0.7133333333333329,7.466666666666666,3.63,2.7399999999999998,10,2,4,0,0,0,1,0,0
98,2024-12-14,8:00-13:00,Late,4.54,5.9,8,5,High,0,2.0,0,1,0,5.9,7.386666666666667,-1.4866666666666664,6.5,4.54,3.0842857142857136,5,8,5,0,0,0,0,1,0
98,2024-12-15,10:00-16:00,Absent,0.76,8.8,10,8,High,1,3.0,1,0,1,8.8,7.386666666666667,1.413333333333334,7.6000000000000005,0.76,2.567142857142857,8,10,6,0,0,0,0,0,1
98,2024-12-16,10:00-15:00,Present,2.84,8.7,9,3,Medium,0,2.0,0,1,0,8.7,7.386666666666667,1.3133333333333326,7.8,2.84,2.317142857142857,3,9,0,0,0,0,0,0,0
98,2024-12-17,8:00-15:00,Present,2.23,8.0,3,2,Medium,0,2.0,0,0,1,8.0,7.386666666666667,0.6133333333333333,8.5,2.23,2.402857142857143,2,3,1,1,0,0,0,0,0
98,2024-12-18,9:00-15:00,Present,2.19,6.8,2,8,Low,0,2.0,0,0,0,6.8,7.386666666666667,-0.5866666666666669,7.833333333333332,2.19,2.411428571428572,8,2,2,0,1,0,0,0,0
98,2024-12-19,9:00-12:00,Absent,4.12,7.8,1,5,High,1,3.0,1,0,0,7.8,7.386666666666667,0.4133333333333331,7.533333333333334,4.12,2.9014285714285712,5,1,3,0,0,1,0,0,0
98,2024-12-20,9:00-15:00,Absent,4.5,7.6,4,7,High,1,3.0,1,1,0,7.6,7.386666666666667,0.21333333333333293,7.3999999999999995,4.5,3.025714285714286,7,4,4,0,0,0,1,0,0
98,2024-12-21,11:00-13:00,Absent,3.34,7.0,7,4,High,1,4.0,1,1,1,7.0,7.386666666666667,-0.3866666666666667,7.466666666666666,3.34,2.8542857142857145,4,7,5,0,0,0,0,1,0
98,2024-12-22,8:00-16:00,Absent,4.13,5.7,9,4,High,1,4.0,1,1,1,5.7,7.386666666666667,-1.6866666666666665,6.766666666666667,4.13,3.335714285714286,4,9,6,0,0,0,0,0,1
98,2024-12-23,10:00-15:00,Absent,1.36,6.8,9,4,High,1,5.0,1,1,1,6.8,7.386666666666667,-0.5866666666666669,6.5,1.36,3.1242857142857146,4,9,0,0,0,0,0,0,0
98,2024-12-24,8:00-16:00,Absent,3.17,8.7,2,1,High,1,6.0,1,1,1,8.7,7.386666666666667,1.3133333333333326,7.066666666666666,3.17,3.2585714285714285,1,2,1,1,0,0,0,0,0
98,2024-12-25,11:00-15:00,Absent,3.74,5.7,9,7,High,1,7.0,1,1,1,5.7,7.386666666666667,-1.6866666666666665,7.066666666666666,3.74,3.48,7,9,2,0,1,0,0,0,0
98,2024-12-26,8:00-15:00,Present,2.58,6.3,3,9,Low,0,6.0,1,1,1,6.3,7.386666666666667,-1.086666666666667,6.8999999999999995,2.58,3.2600000000000002,9,3,3,0,0,1,0,0,0
98,2024-12-27,8:00-15:00,Absent,1.1,8.4,10,4,High,1,6.0,1,0,1,8.4,7.386666666666667,1.0133333333333336,6.8,1.1,2.7742857142857145,4,10,4,0,0,0,1,0,0
98,2024-12-28,10:00-15:00,Absent,2.33,8.0,8,1,High,1,6.0,1,1,0,8.0,7.386666666666667,0.6133333333333333,7.566666666666667,2.33,2.63,1,8,5,0,0,0,0,1,0
98,2024-12-29,8:00-15:00,Late,1.24,6.9,8,2,Medium,0,5.0,1,1,1,6.9,7.386666666666667,-0.48666666666666636,7.766666666666667,1.24,2.2171428571428575,2,8,6,0,0,0,0,0,1
98,2024-12-30,8:00-12:00,Late,0.94,8.2,8,7,Medium,0,4.0,1,0,1,8.2,7.386666666666667,0.8133333333333326,7.7,0.94,2.1571428571428575,7,8,0,0,0,0,0,0,0
99,2024-12-01,8:00-14:00,Absent,1.76,8.3,8,9,High,1,1.0,0,0,0,8.3,6.433333333333334,1.8666666666666671,8.3,1.76,1.76,9,8,6,0,0,0,0,0,1
99,2024-12-02,8:00-16:00,Present,3.08,5.4,9,6,Medium,0,1.0,0,1,0,5.4,6.433333333333334,-1.0333333333333332,6.8500000000000005,3.08,2.42,6,9,0,0,0,0,0,0,0
99,2024-12-03,11:00-14:00,Absent,4.27,6.0,2,10,High,1,2.0,0,0,1,6.0,6.433333333333334,-0.43333333333333357,6.566666666666667,4.27,3.0366666666666666,10,2,1,1,0,0,0,0,0
99,2024-12-04,9:00-16:00,Present,1.66,5.4,2,9,Low,0,2.0,0,1,0,5.4,6.433333333333334,-1.0333333333333332,5.6000000000000005,1.66,2.6925,9,2,2,0,1,0,0,0,0
99,2024-12-05,9:00-16:00,Present,1.16,7.2,6,1,Medium,0,2.0,0,0,1,7.2,6.433333333333334,0.7666666666666666,6.2,1.16,2.386,1,6,3,0,0,1,0,0,0
99,2024-12-06,10:00-15:00,Absent,3.1,5.7,10,8,High,1,3.0,1,0,0,5.7,6.433333333333334,-0.7333333333333334,6.1000000000000005,3.1,2.505,8,10,4,0,0,0,1,0,0
99,2024-12-07,10:00-14:00,Present,1.62,8.8,9,3,Medium,0,3.0,1,1,0,8.8,6.433333333333334,2.366666666666667,7.233333333333334,1.62,2.3785714285714286,3,9,5,0,0,0,0,1,0
99,2024-12-08,10:00-12:00,Late,3.24,7.2,1,2,Medium,0,2.0,0,0,1,7.2,6.433333333333334,0.7666666666666666,7.233333333333334,3.24,2.59,2,1,6,0,0,0,0,0,1
99,2024-12-09,8:00-14:00,Present,4.37,5.2,2,9,High,0,2.0,0,0,0,5.2,6.433333333333334,-1.2333333333333334,7.066666666666666,4.37,2.7742857142857145,9,2,0,0,0,0,0,0,0
99,2024-12-10,9:00-14:00,Present,1.33,5.4,8,10,Medium,0,1.0,0,0,0,5.4,6.433333333333334,-1.0333333333333332,5.933333333333334,1.33,2.3542857142857145,10,8,1,1,0,0,0,0,0
99,2024-12-11,8:00-12:00,Present,0.97,5.6,6,4,Low,0,1.0,0,0,0,5.6,6.433333333333334,-0.8333333333333339,5.400000000000001,0.97,2.255714285714286,4,6,2,0,1,0,0,0,0
99,2024-12-12,10:00-14:00,Late,3.65,5.1,6,9,High,0,1.0,0,0,0,5.1,6.433333333333334,-1.333333333333334,5.366666666666667,3.65,2.6114285714285717,9,6,3,0,0,1,0,0,0
99,2024-12-13,11:00-14:00,Present,2.38,7.4,4,5,Low,0,0.0,0,0,0,7.4,6.433333333333334,0.9666666666666668,6.033333333333334,2.38,2.508571428571429,5,4,4,0,0,0,1,0,0
99,2024-12-14,11:00-14:00,Absent,2.19,6.4,2,9,High,1,1.0,0,0,0,6.4,6.433333333333334,-0.033333333333333215,6.3,2.19,2.59,9,2,5,0,0,0,0,1,0
99,2024-12-15,10:00-13:00,Late,2.5,5.7,2,6,Low,0,1.0,0,1,0,5.7,6.433333333333334,-0.7333333333333334,6.5,2.5,2.4842857142857144,6,2,6,0,0,0,0,0,1
99,2024-12-16,11:00-14:00,Present,1.01,5.2,9,9,Medium,0,1.0,0,0,1,5.2,6.433333333333334,-1.2333333333333334,5.766666666666667,1.01,2.004285714285714,9,9,0,0,0,0,0,0,0
99,2024-12-17,11:00-14:00,Late,3.33,8.5,5,2,Medium,0,1.0,0,0,0,8.5,6.433333333333334,2.0666666666666664,6.466666666666666,3.33,2.29,2,5,1,1,0,0,0,0,0
99,2024-12-18,9:00-16:00,Absent,1.23,7.1,4,5,High,1,2.0,0,0,0,7.1,6.433333333333334,0.6666666666666661,6.933333333333334,1.23,2.327142857142857,5,4,2,0,1,0,0,0,0
99,2024-12-19,11:00-15:00,Absent,1.29,7.3,1,4,High,1,3.0,1,1,0,7.3,6.433333333333334,0.8666666666666663,7.633333333333333,1.29,1.9900000000000002,4,1,3,0,0,1,0,0,0
99,2024-12-20,8:00-16:00,Absent,3.49,5.1,10,8,High,1,4.0,1,1,1,5.1,6.433333333333334,-1.333333333333334,6.5,3.49,2.1485714285714286,8,10,4,0,0,0,1,0,0
99,2024-12-21,10:00-16:00,Present,4.69,6.3,5,2,High,0,3.0,1,1,1,6.3,6.433333333333334,-0.13333333333333375,6.233333333333333,4.69,2.505714285714286,2,5,5,0,0,0,0,1,0
99,2024-12-22,9:00-16:00,Absent,3.65,6.0,1,10,High,1,4.0,1,0,1,6.0,6.433333333333334,-0.43333333333333357,5.8,3.65,2.6700000000000004,10,1,6,0,0,0,0,0,1
99,2024-12-23,11:00-14:00,Late,4.77,8.8,4,8,High,0,4.0,1,1,0,8.8,6.433333333333334,2.366666666666667,7.033333333333334,4.77,3.207142857142857,8,4,0,0,0,0,0,0,0
99,2024-12-24,8:00-16:00,Late,4.97,5.4,8,8,High,0,4.0,1,0,1,5.4,6.433333333333334,-1.0333333333333332,6.733333333333334,4.97,3.4414285714285713,8,8,1,1,0,0,0,0,0
99,2024-12-25,8:00-16:00,Late,1.69,5.1,7,2,Medium,0,3.0,1,0,0,5.1,6.433333333333334,-1.333333333333334,6.433333333333334,1.69,3.507142857142857,2,7,2,0,1,0,0,0,0
99,2024-12-26,8:00-16:00,Present,0.65,5.2,8,7,Medium,0,2.0,0,0,0,5.2,6.433333333333334,-1.2333333333333334,5.233333333333333,0.65,3.415714285714286,7,8,3,0,0,1,0,0,0
99,2024-12-27,10:00-12:00,Late,2.59,6.3,8,2,Medium,0,1.0,0,0,0,6.3,6.433333333333334,-0.13333333333333375,5.533333333333334,2.59,3.287142857142857,2,8,4,0,0,0,1,0,0
99,2024-12-28,8:00-13:00,Absent,2.38,7.9,2,8,High,1,2.0,0,0,0,7.9,6.433333333333334,1.4666666666666668,6.466666666666666,2.38,2.9571428571428577,8,2,5,0,0,0,0,1,0
99,2024-12-29,10:00-13:00,Present,1.55,7.4,3,10,Low,0,1.0,0,1,0,7.4,6.433333333333334,0.9666666666666668,7.2,1.55,2.657142857142857,10,3,6,0,0,0,0,0,1
99,2024-12-30,8:00-16:00,Late,1.09,6.6,6,4,Low,0,1.0,0,0,1,6.6,6.433333333333334,0.16666666666666607,7.3,1.09,2.1314285714285712,4,6,0,0,0,0,0,0,0
100,2024-12-01,9:00-16:00,Late,3.15,7.2,2,8,Low,0,0.0,0,0,0,7.2,6.706666666666666,0.49333333333333407,7.2,3.15,3.15,8,2,6,0,0,0,0,0,1
100,2024-12-02,10:00-12:00,Present,2.11,6.3,5,1,Medium,0,0.0,0,0,0,6.3,6.706666666666666,-0.4066666666666663,6.75,2.11,2.63,1,5,0,0,0,0,0,0,0
